title_id,title_name,title_code,title_icon
00050000-101A4900,Life of Pixel,WUP-P-BLPP,
00050000-101A4B00,Blek,WUP-N-BL9E,
00050000-101A4C00,Stone Shire,WUP-N-BSVE,
00050000-101A4E00,Cube Life: Pixel Action Heroes,WUP-P-BZPP,
00050000-101A4F00,Cube Life: Pixel Action Heroes,WUP-P-BZPE,
00050000-101A5200,ドンキーコング ジャングルクライマー,WUP-N-DAJJ,
00050000-101A5300,DK Jungle Climber,WUP-N-DAJE,
00050000-101A5400,Donkey Kong Jungle Climber,WUP-N-DAJP,
00050000-101A5500,星のカービィ 参上！ドロッチェ団,WUP-N-DAKJ,
00050000-101A5600,Kirby Squeak Squad,WUP-N-DAKE,
00050000-101A5700,Kirby: Mouse Attack,WUP-N-DAKP,
00050000-101A5800,マリオゴルフ64,WUP-N-NAGJ,
00050000-101A5900,Mario Golf,WUP-N-NAGE,
00050000-101A5A00,テン･エイティ スノーボーディング,WUP-N-NAHJ,
00050000-101A5B00,1080º  Snowboarding,WUP-N-NAHE,
00050000-101A5C00,LEGO Jurassic World,WUP-P-ALJP,
00050000-101A5D00,BADLAND: Game of the Year Edition,WUP-P-BADP,
00050000-101A5E00,OlliOlli,WUP-P-ALLP,
00050000-101A5F00,Shantae and the Pirate's Curse,WUP-N-BSXE,
00050000-101A6000,Tadpole Treble,WUP-N-ATAE,
00050000-101A6100,Shantae: Risky's Revenge - Director's Cut,WUP-N-ARRE,
00050000-101A6200,LEGO Jurassic World,WUP-N-ALJE,
00050000-101A6300,Cube Life: Island Survival,WUP-P-ACUP,
00050000-101A6400,Cube Life: Island Survival,WUP-N-ACUE,
00050000-101A6500,Kung Fu Panda: Showdown of Legendary Legends,WUP-N-BKFE,
00050000-101A6700,Suspension Railroad Simulator,WUP-P-AS3P,
00050000-101A6900,OlliOlli,WUP-N-ALLE,
00050000-101A7100,ワイルドガンマン,,
00050000-101A7200,Wild Gunman,WUP-N-FEUE,
00050000-101A7300,Wild Gunman,WUP-N-FEUP,
00050000-101A7400,超人ウルトラベースボール,WUP-N-FEVJ,
00050000-101A7500,Baseball Simulator 1000,WUP-N-FEVE,
00050000-101A7600,ディグダグⅡ,,
00050000-101A7700,DIG DUG II,WUP-N-FEWE,
00050000-101A7800,Dig Dug II,WUP-N-FEWP,
00050000-101A7900,キングスナイト,,
00050000-101A7A00,FRONT LINE フロントライン,,
00050000-101A7B00,ルドラの秘宝,WUP-N-JDGJ,
00050000-101A7C00,SPACE INVADERS,,
00050000-101A7D00,ダライアスツイン DARIUS TWIN,,
00050000-101A7E00,Bit Dungeon+,WUP-N-BTDE,
00050000-101A7F00,Shiftlings,WUP-N-ALGE,
00050000-101A8000,uWordsmith,WUP-N-AUWE,
00050000-101A8100,Dodge Club Party,WUP-N-BDGE,
00050000-101A8200,Epic Dumpster Bear,WUP-N-BDPE,
00050000-101A8300,Journey of a Special Average Balloon,WUP-N-AJBE,
00050000-101A8600,Puzzle Monkeys,WUP-N-BPZE,
00050000-101A8700,Suspension Railroad Simulator,WUP-N-BSUE,
00050000-101A8900,Breezeblox,WUP-N-BRZE,
00050000-101A9100,楽天SHOWTIME,WUP-N-BR9J,
00050000-101A9200,Onimusha Tactics,WUP-N-PCKP,
00050000-101A9300,ONIMUSHA TACTICS,WUP-N-PCKE,
00050000-101A9400,鬼武者～Onimusha Tactics～,WUP-N-PCKJ,
00050000-101A9500,Shantae and the Pirate's Curse,WUP-P-BSXP,
00050000-101A9600,Shantae: Risky's Revenge - Director's Cut,WUP-P-ARRP,
00050000-101A9800,Pocky & Rocky with Becky,WUP-N-PCJE,
00050000-101A9900,Car Battler Joe,WUP-N-PCLE,
00050000-101A9A00,シャイニング・フォース 黒き竜の復活,,
00050000-101A9B00,Rakoo & Friends,WUP-P-ARVP,
00050000-101A9C00,Chompy Chomp Chomp Party,WUP-P-BCHP,
00050000-101A9E00,Chompy Chomp Chomp Party,WUP-N-BCHE,
00050000-101A9F00,Dot Arcade,WUP-N-BDAE,
00050000-101AA100,Paparazzi,WUP-N-BPPE,
00050000-101AA200,Vector Assault,WUP-N-APJE,
00050000-101AA300,SDK Spriter,WUP-N-ASKE,
00050000-101AA500,Kung Fu Panda: Showdown of Legendary Legends,WUP-P-BKFP,
00050000-101AAC00,Red Riding Hood,WUP-P-ARHP,
00050000-101AAF00,Factotum,WUP-N-BFTE,
00050000-101AB100,Outer World 20th Anniversary Edition,WUP-N-WEUJ,
00050000-101ABB00,COLOR BOMBS,WUP-N-BW2E,
00050000-101ABC00,Kirby and the Rainbow Curse,WUP-N-AXYE,
00050000-101ABD00,怪盗ワリオ･ザ･セブン,WUP-N-DALJ,
00050000-101ABE00,Wario: Master of Disguise,WUP-N-DALE,
00050000-101ABF00,Wario Master of Disguise,WUP-N-DALP,
00050000-101AC000,スターフォックス コマンド,,
00050000-101AC100,Star Fox Command,WUP-N-DAME,
00050000-101AC200,Star Fox Command,WUP-N-DAMP,
00050000-101AC300,スターフォックス64,,
00050000-101AC400,Star Fox 64,WUP-N-NAJE,
00050000-101AC500,ウエーブレース64,WUP-N-NAKJ,
00050000-101AC600,Wave Race 64,WUP-N-NAKE,
00050000-101AC700,Adventure Time: Finn & Jake Investigations,WUP-N-BFNE,
00050000-101AC900,Disney Infinity 3.0 Edition,WUP-N-BD3E,
00050000-101ACA00,Free Balling,WUP-N-BFRE,
00050000-101ACB00,psyscrolr,WUP-N-BPYE,
00050000-101ACC00,Shiftlings,WUP-P-ASXP,
00050000-101ACD00,ファイアーエムブレム 封印の剣,WUP-N-PCNJ,
00050000-101ACF00,Medabots AX Rokusho Vers.,WUP-N-PCPP,
00050000-101AD000,Medabots AX: Rokusho,WUP-N-PCPE,
00050000-101AD100,メダロットG クワガタバージョン,WUP-N-PCPJ,
00050000-101AD200,Medabots AX Metabee Vers.,WUP-N-PCQP,
00050000-101AD300,Medabots AX: Metabee,WUP-N-PCQE,
00050000-101AD400,メダロットG カブトバージョン,WUP-N-PCQJ,
00050000-101AD500,ソニック アドバンス 2,WUP-N-PCRJ,
00050000-101AD800,Cube Blitz,WUP-N-BLZE,
00050000-101AD900,Dare Up Adrenaline,WUP-N-BDUE,
00050000-101ADA00,Eba & Egg: A Hatch Trip,WUP-N-BEGE,
00050000-101ADE00,Space Hulk,WUP-N-BHKE,
00050000-101AE200,Tomeling in Trouble,WUP-P-AT6E,
00050000-101AE300,Toto Temple Deluxe,WUP-N-BT2E,
00050000-101AE400,Contra Advance The Alien Wars Ex,WUP-N-PCSP,
00050000-101AE500,CONTRA ADVANCE THE ALIEN WARS EX,WUP-N-PCSE,
00050000-101AE600,魂斗羅ハードスピリッツ,WUP-N-PCSJ,
00050000-101AE700,Konami Krazy Racers,WUP-N-PCTP,
00050000-101AE800,KONAMI KRAZY RACERS,WUP-N-PCTE,
00050000-101AE900,コナミ ワイワイレーシング アドバンス,WUP-N-PCTJ,
00050000-101AEA00,逆転裁判 2,WUP-N-PCUJ,
00050000-101AEB00,SDK Paint,WUP-P-WSPP,
00050000-101AEF00,Midnight,WUP-N-BMDE,
00050000-101AF400,PixlCross,WUP-N-AXLE,
00050000-101AFA00,Tilelicious: Delicious Tiles,WUP-N-BTSE,
00050000-101AFC00,Puzzle Monkeys,WUP-P-BPZP,
00050000-101AFD00,Crab Cakes Rescue,WUP-N-BCEE,
00050000-101AFE00,Adventure Time: Finn and Jake Investigations,WUP-P-BFNP,
00050000-101AFF00,スターフォックス ゼロ,WUP-N-AFXJ,
00050000-101B0000,Candy Hoarder,WUP-P-BCQE,
00050000-101B0100,Funk of Titans,WUP-N-BFSE,
00050000-101B0200,PixelJunk Monsters,WUP-N-BPHE,
00050000-101B0400,Star Fox Zero,WUP-N-AFXE,
00050000-101B0500,Star Fox Zero,WUP-P-AFXP,
00050000-101B0600,みんなのリズム天国,WUP-N-VAKJ,
00050000-101B0700,Rhythm Heaven Fever,WUP-N-VAKE,
00050000-101B0800,Beat the Beat: Rhythm Paradise,WUP-N-VAKP,
00050000-101B0900,罪と罰 宇宙の後継者,WUP-N-VALJ,
00050000-101B0A00,Sin & Punishment: Star Successor,WUP-N-VALE,
00050000-101B0B00,Sin and Punishment: Successor of the Skies,WUP-N-VALP,
00050000-101B0F00,The Legend of Zelda: Skyward Sword,,
00050000-101B1000,The Legend of Zelda: Skyward Sword,WUP-N-VANE,
00050000-101B1100,The Legend of Zelda: Skyward Sword,WUP-N-VANP,
00050000-101B1200,パンドラの塔 君のもとへ帰るまで,WUP-N-VAPJ,
00050000-101B1300,Pandora's Tower,WUP-N-VAPE,
00050000-101B1400,Pandora's Tower,WUP-N-VAPP,
00050000-101B1500,斬撃のREGINLEIV,WUP-N-VAQJ,
00050000-101B1600,Kirby's Epic Yarn,,
00050000-101B1700,Kirby’s Epic Yarn,WUP-N-VARE,
00050000-101B1800,Kirby's Epic Yarn,WUP-N-VARP,
00050000-101B1900,MARIO SPORTS MIX （マリオスポーツミックス）,WUP-N-VASJ,
00050000-101B1A00,Mario Sports Mix,WUP-N-VASE,
00050000-101B1B00,Mario Sports Mix,WUP-N-VASP,
00050000-101B2300,[1 ～眞紅の蝶～,WUP-N-VAWJ,
00050000-101B2400,Project Zero 2: Wii Edition,WUP-N-VAWP,
00050000-101B2500,エキサイト猛マシン,WUP-N-VAXJ,
00050000-101B2600,Excitebots: Trick Racing,WUP-N-VAXE,
00050000-101B2700,LEGOバットマン3 ザ･ゲーム ゴッサムから宇宙へ,WUP-N-BTMJ,
00050000-101B2800,The Fall,WUP-P-BTFP,
00050000-101B2900,Dragon Fantasy: The Black Tome of Ice,WUP-N-AFYE,
00050000-101B2A00,Dragon Fantasy: The Volumes of Westeria,WUP-N-ADWE,
00050000-101B2C00,Shütshimi,WUP-N-BSEE,
00050000-101B2E00,Tri-Strip,WUP-N-ATPE,
00050000-101B2F00,ドキドキ手紙リレー（任天堂ゲームセミナー2014 受講生作品）,WUP-N-BDKJ,
00050000-101B3000,ミチコジャンプ!（任天堂ゲームセミナー2014 受講生作品）,WUP-N-BMJJ,
00050000-101B3100,ジカンサタンサ（任天堂ゲームセミナー2014 受講生作品）,WUP-N-BYSJ,
00050000-101B3200,ゾンビディフェンス,WUP-N-AZDJ,
00050000-101B3400,ドラゴンクエストⅩ いにしえの竜の伝承 オンライン,WUP-P-BDLJ,
00050000-101B3600,アルクラッシュ（任天堂ゲームセミナー2014 受講生作品）,WUP-N-ALTJ,
00050000-101B3700,ファイアーエムブレム 新・暗黒竜と光の剣,WUP-N-DANJ,
00050000-101B3800,Fire Emblem: Shadow Dragon,WUP-N-DANE,
00050000-101B3900,Fire Emblem: Shadow Dragon,WUP-N-DANP,
00050000-101B3A00,メトロイドプライム ハンターズ,WUP-N-DAPJ,
00050000-101B3B00,Metroid Prime Hunters,WUP-N-DAPE,
00050000-101B3C00,Metroid Prime Hunters,WUP-N-DAPP,
00050000-101B3D00,Disney Infinity 3.0 : Play without limits,WUP-P-BD3P,
00050000-101B3E00,DISNEY INFINITY 3.0: PLAY WITHOUT LIMITS,WUP-P-BD3Z,
00050000-101B4100,タッチ!amiibo いきなりファミコン名シーン,WUP-N-AAVJ,
00050000-101B4200,amiibo tap: Nintendo’s Greatest Bits,WUP-N-AAVE,
00050000-101B4300,amiibo Touch & Play: Nintendo Classics Highlights,WUP-P-AAVP,
00050000-101B4400,Chariot,WUP-N-WC4J,
00050000-101B4500,マリオカート64,WUP-N-NALJ,
00050000-101B4600,Mario Kart 64,WUP-N-NALE,
00050000-101B4700,罪と罰 地球の継承者,WUP-N-NAMJ,
00050000-101B4800,Sin & Punishment,WUP-N-NAME,
00050000-101B4900,Blockara,WUP-N-BLRE,
00050000-101B4E00,Funk of Titans,WUP-P-BFSP,
00050000-101B4F00,Asteroid Quarry,WUP-N-AQYE,
00050000-101B5000,Drop It: Block Paradise!,WUP-P-ADTE,
00050000-101B5100,Kirby and the Rainbow Paintbrush,WUP-P-AXYP,
00050000-101B5400,ホーガンズアレイ,,
00050000-101B5500,Hogan's Alley,WUP-N-FHAE,
00050000-101B5600,Hogan's Alley,WUP-N-FHAP,
00050000-101B5700,VS.エキサイトバイク,WUP-N-FEZJ,
00050000-101B5800,VS. Excitebike,WUP-N-FEZE,
00050000-101B5900,レッキングクルー'98,,
00050000-101B5A00,StarTropics,WUP-N-FE2E,
00050000-101B5B00,StarTropics,WUP-N-FE2P,
00050000-101B5C00,Zoda's Revenge: Star Tropics II,WUP-N-FE3E,
00050000-101B5D00,Zoda's Revenge: StarTropics II,WUP-N-FE3P,
00050000-101B5E00,SPLASHY DUCK,WUP-P-BWLP,
00050000-101B5F00,TABLETOP GALLERY,WUP-P-ATYP,
00050000-101B6000,SPACE HULK,WUP-P-BHKP,
00050000-101B6500,TENGAMI,WUP-N-WG3J,
00050000-101B7400,朧村正,WUP-N-VA5J,
00050000-101B7700,HOSPITAL. ホスピタル 6人の医師,WUP-N-VA6J,
00050000-101B7800,Trauma Team,WUP-N-VA6E,
00050000-101B7C00,影の塔,WUP-N-VA8J,
00050000-101B7D00,Lost in Shadow,WUP-N-VA8E,
00050000-101B7E00,A Shadow’s Tale,WUP-N-VA8P,
00050000-101B8400,Mortar Melon,WUP-N-AMTE,
00050000-101B8500,Skylanders SuperChargers Portal Owner's Pack,WUP-N-BS5E,
00050000-101B8800,タッチ！カービィ,WUP-N-DAQJ,
00050000-101B8900,Kirby Canvas Curse,WUP-N-DAQE,
00050000-101B8A00,Kirby: Power Paintbrush,WUP-N-DAQP,
00050000-101B8B00,ゼルダの伝説 大地の汽笛,,
00050000-101B8C00,The Legend of Zelda: Spirit Tracks,WUP-N-DARE,
00050000-101B8D00,The Legend of Zelda: Spirit Tracks,WUP-N-DARP,
00050000-101B9000,Just Dance 2016,WUP-N-AJ6E,
00050000-101B9100,シャイニング・ソウルⅡ,WUP-N-PCVJ,
00050000-101B9200,くるりんパラダイス,WUP-N-PCWJ,
00050000-101B9600,Super Destronaut,WUP-N-ASJE,
00050000-101B9700,SDK Spriter,WUP-P-ASKP,
00050000-101B9800,Just Dance 2016,WUP-P-AJ6P,
00050000-101B9900,LOST REAVERS,WUP-P-APHP,
00050000-101B9B00,Mutant Mudds Super Challenge,WUP-N-AMUE,
00050000-101B9C00,Polarium Advance,WUP-N-PCXP,
00050000-101B9D00,Polarium Advance,WUP-N-PCXE,
00050000-101B9E00,通勤ヒトフデ,WUP-N-PCXJ,
00050000-101B9F00,Extreme Exorcism,WUP-P-AEEP,
00050000-101BA000,Severed,WUP-P-BSJP,
00050000-101BA100,学びゲット!,WUP-N-AGAJ,
00050000-101BA400,Guitar Hero Live,WUP-P-AGNE,
00050000-101BA500,Extreme Exorcism,WUP-N-AEEE,
00050000-101BA700,PENTAPUZZLE,WUP-N-AP8E,
00050000-101BA900,Severed,WUP-N-BSJE,
00050000-101BAA00,Totem Topple,WUP-N-ATTE,
00050000-101BAE00,ゼルダの伝説 ムジュラの仮面,WUP-N-NANJ,
00050000-101BAF00,The Legend of Zelda: Majora's Mask,WUP-N-NANE,
00050000-101BB000,The Legend of Zelda: Majora's Mask,WUP-N-NANP,
00050000-101BB100,ヨッシーストーリー,WUP-N-NAPJ,
00050000-101BB200,Yoshi's Story,WUP-N-NAPE,
00050000-101BB300,ZaciSa: Defense of the Crayon Dimensions!,WUP-P-WLSP,
00050000-101BB400,Teslagrad,WUP-N-WGDJ,
00050000-101BB700,Blocky Bot,WUP-P-BYBP,
00050000-101BB800,Elliot Quest,WUP-P-BEQP,
00050000-101BB900,F-ZERO クライマックス,WUP-N-PCYJ,
00050000-101BBA00,伝説のスタフィー2,WUP-N-PCZJ,
00050000-101BBB00,シャイニング・ソウル,WUP-N-PC2J,
00050000-101BBC00,Astral Breakers,WUP-N-BS6E,
00050000-101BBD00,Bubble Gum Popper,WUP-N-BBLE,
00050000-101BBF00,ねじ巻きナイト2,WUP-N-AN2J,
00050000-101BC000,ドットペイント,WUP-N-WD9J,
00050000-101BC100,ガールズ･ライク･ロボッツ,WUP-N-AGTJ,
00050000-101BC200,Santa Factory,WUP-N-BS4E,
00050000-101BC300,Beatbuddy,WUP-P-BTBP,
00050000-101BC400,Plenty of Fishies,WUP-P-WFPP,
00050000-101BC500,Mortar Melon,WUP-P-AMTP,
00050000-101BC600,Guitar Hero Live,WUP-P-AGNP,
00050000-101BC700,Blocky Bot,WUP-N-BYBE,
00050000-101BC800,Paranautical Activity,WUP-N-APRE,
00050000-101BC900,Aperion Cyberstorm,WUP-P-ACYE,
00050000-101BCA00,Napster,WUP-N-ANAP,
00050000-101BCB00,Rhapsody - Music & Radio,WUP-N-ANAE,
00050000-101BCC00,Dying Is Dangerous,WUP-P-ADJE,
00050000-101BCD00,Underground,WUP-N-BUGE,
00050000-101BCE00,Woah Dave!,WUP-N-AWEE,
00050000-101BCF00,Word Search by POWGI,WUP-N-AWBE,
00050000-101BD000,Super Paper Mario,,
00050000-101BD100,Super Paper Mario,WUP-N-VBBE,
00050000-101BD200,Super Paper Mario,WUP-N-VBBP,
00050000-101BD600,バイオハザード4 Wii edition,WUP-N-VBDJ,
00050000-101BD700,RESIDENT EVIL 4 Wii EDITION,WUP-N-VBDE,
00050000-101BD800,Resident Evil 4 Wii edition,WUP-N-VBDP,
00050000-101BD900,宝島Z バルバロスの秘宝,WUP-N-VBEJ,
00050000-101BDA00,ZACK & WIKI: QUEST FOR BARBAROS' TREASURE,WUP-N-VBEE,
00050000-101BDB00,Zack and Wiki: Quest for Barbaros' Treasure,WUP-N-VBEP,
00050000-101BDC00,Mario Strikers Charged Football,,
00050000-101BDD00,Mario Strikers Charged Football,WUP-N-VBFP,
00050000-101BDE00,Wario Land: Shake It,,
00050000-101BDF00,Wario Land: Shake It,WUP-N-VBGE,
00050000-101BE000,Wario Land: The Shake Dimension,WUP-N-VBGP,
00050000-101BE100,Mario Super Sluggers,,
00050000-101BE200,Mario Super Sluggers,WUP-N-VBHE,
00050000-101BE600,Mario Strikers Charged,WUP-N-VBFE,
00050000-101BE900,LEGO MARVEL AVENGERS,WUP-P-ALRP,
00050000-101BEB00,スターフォックス ガード,WUP-N-BWFJ,
00050000-101BEC00,Star Fox Guard,WUP-N-BWFE,
00050000-101BED00,Star Fox Guard,WUP-P-BWFP,
00050000-101BEF00,LEGO Marvel's Avengers,WUP-N-ALRE,
00050000-101BF000,RACE THE SUN,WUP-N-ARCE,
00050000-101BF400,Shutshimi,WUP-P-BSEP,
00050000-101BF600,Rodea the Sky Soldier,WUP-N-BRDE,
00050000-101BFC00,Skylanders SuperChargers,WUP-P-BS5P,
00050000-101BFD00,スーパーマリオギャラクシー,WUP-N-VBKJ,
00050000-101BFE00,Super Mario Galaxy,WUP-N-VBKE,
00050000-101BFF00,Super Mario Galaxy,WUP-N-VBKP,
00050000-101C0000,キキトリック,,
00050000-101C0100,Megaman Battle Network 6: Cybeast Falzar,WUP-N-PC3P,
00050000-101C0200,MEGA MAN BATTLE NETWORK 6 CYBEAST FALZAR,WUP-N-PC3E,
00050000-101C0300,ロックマン エグゼ 6 電脳獣ファルザー,WUP-N-PC3J,
00050000-101C0400,Megaman Battle Network 6: Cybeast Gregar,WUP-N-PC4P,
00050000-101C0500,MEGA MAN BATTLE NETWORK 6 CYBEAST GREGAR,WUP-N-PC4E,
00050000-101C0600,ロックマン エグゼ 6 電脳獣グレイガ,WUP-N-PC4J,
00050000-101C0700,Nova-111,WUP-P-AN3P,
00050000-101C0800,FullBlast,WUP-N-AFLE,
00050000-101C0A00,Nova-111,WUP-N-AN3E,
00050000-101C0B00,The Swindle,WUP-N-BS7E,
00050000-101C0C00,The Swindle,WUP-P-BS7P,
00050000-101C1F00,シティコネクション,,
00050000-101C2000,City Connection,WUP-N-FE4E,
00050000-101C2100,LOST REAVERS BETA TEST VERSION,,
00050000-101C2200,Ninja Gaiden II: The Dark Sword of Chaos,WUP-N-FE5E,
00050000-101C2300,Ninja Gaiden II: The Dark Sword of Chaos,WUP-N-FE5P,
00050000-101C2400,Ninja Gaiden III: The Ancient Ship of Doom,WUP-N-FE6E,
00050000-101C2500,Ninja Gaiden III: The Ancient Ship of Doom,WUP-N-FE6P,
00050000-101C2600,TECMO BOWL,WUP-N-FE7E,
00050000-101C2700,Tecmo Bowl,WUP-N-FE7P,
00050000-101C2800,Double Dragon III: The Sacred Stones,WUP-N-FE8E,
00050000-101C2900,Double Dragon III: The Sacred Stones,WUP-N-FE8P,
00050000-101C2A00,Pac-Man 2: The New Adventures,WUP-N-JDKE,
00050000-101C2B00,Pac-Man 2: The New Adventures,WUP-N-JDKP,
00050000-101C2E00,メタルスレイダーグローリー ディレクターズカット,WUP-N-JDLJ,
00050000-101C3000,The Perplexing Orb,WUP-N-APEE,
00050000-101C3100,Freedom Planet,WUP-N-AFEE,
00050000-101C3300,スーパーマリオ64DS,WUP-N-DASJ,
00050000-101C3400,Super Mario 64 DS,WUP-N-DASE,
00050000-101C3500,Super Mario 64 DS,WUP-N-DASP,
00050000-101C3600,ゼルダの伝説 夢幻の砂時計,,
00050000-101C3700,The Legend of Zelda: Phantom Hourglass,WUP-N-DATE,
00050000-101C3800,The Legend of Zelda: Phantom Hourglass,WUP-N-DATP,
00050000-101C3900,Word Search by POWGI,WUP-P-AWBP,
00050000-101C3A00,ロックマン エグゼ 4.5 リアルオペレーション,WUP-N-PC5J,
00050000-101C3B00,逆転裁判 3,WUP-N-PC6J,
00050000-101C3C00,PictoParty,WUP-P-APQP,
00050000-101C3D00,伝説のスタフィー3,WUP-N-PC7J,
00050000-101C3E00,ソニック アドバンス 3,,
00050000-101C3F00,MOTHER3,WUP-N-PC9J,
00050000-101C4000,Rodea the Sky Soldier,WUP-P-BRDP,
00050000-101C4100,FullBlast,WUP-P-AFLP,
00050000-101C4200,The Peanuts Movie: Snoopy's Grand Adventure,WUP-N-BPEE,
00050000-101C4300,Don't Starve: Giant Edition,WUP-N-ADAE,
00050000-101C4500,Year Walk 最後の啓示,WUP-N-APNJ,
00050000-101C4600,99Seconds,WUP-N-WCQJ,
00050000-101C4700,メダロット・ナビ クワガタ,,
00050000-101C4800,メダロット・ナビ カブト,,
00050000-101C4A00,Word Party,WUP-P-AWPP,
00050000-101C4C00,Xenoblade Chronicles X,WUP-P-AX5D,
00050000-101C4D00,Xenoblade Chronicles X,WUP-N-AX5E,
00050000-101C5400,The Bridge,WUP-N-ABCE,
00050000-101C5500,Word Party,WUP-N-AWPE,
00050000-101C5600,LOST REAVERS BETA TEST VERSION,WUP-P-SBPP,
00050000-101C5700,Abyss,WUP-N-WAGJ,
00050000-101C5800,ポッ拳 POKKÉN TOURNAMENT,WUP-N-APKJ,
00050000-101C5900,サイコロの森 3-in-1,WUP-N-ATYJ,
00050000-101C5A00,Mighty No. 9,WUP-P-AMQP,
00050000-101C5B00,Secret Files Tunguska,,
00050000-101C5C00,マリオパーティ2,WUP-N-NAQJ,
00050000-101C5D00,Mario Party 2,WUP-N-NAQE,
00050000-101C5E00,カスタムロボV2,WUP-N-NARJ,
00050000-101C5F00,Sanatory Hallways,WUP-P-AHSP,
00050000-101C6000,Epic Dumpster Bear,WUP-P-BDPP,
00050000-101C6100,ミニマリオ ＆ フレンズ amiiboチャレンジ,WUP-N-AP5J,
00050000-101C6200,Mini Mario & Friends amiibo Challenge,WUP-N-AP5E,
00050000-101C6300,Mini Mario & Friends: amiibo Challenge,WUP-P-AP5P,
00050000-101C6400,Animal Crossing: amiibo Festival,WUP-P-AALE,
00050000-101C6500,Animal Crossing: amiibo festival,WUP-P-AALP,
00050000-101C6900,TABLETOP GALLERY,WUP-N-AR2E,
00050000-101C6A00,Octodad: Dadliest Catch,WUP-N-AD5E,
00050000-101C6B00,PEG SOLITAIRE,WUP-N-ANEE,
00050000-101C6C00,Typoman,WUP-N-ATVE,
00050000-101C6D00,RACE THE SUN,WUP-P-ARCP,
00050000-101C6E00,Swords & Soldiers II,WUP-P-BS2P,
00050000-101C7200,Placards,WUP-P-APVE,
00050000-101C7300,The Stonecutter,WUP-N-BTTE,
00050000-101C7400,Momonga Pinball Adventures,WUP-P-AMPP,
00050000-101C7600,Pumped BMX +,WUP-P-BPBP,
00050000-101C7B00,Chronicles of Teddy: Harmony of Exidus,WUP-N-AF2E,
00050000-101C7D00,Pumped BMX +,WUP-N-BPBE,
00050000-101C7E00,Whispering Willows,WUP-N-AWWE,
00050000-101C7F00,Toto Temple Deluxe,WUP-P-BT2P,
00050000-101C8100,Wicked Monsters BLAST! HD+,WUP-N-AWME,
00050000-101C8200,Momonga Pinball Adventures,WUP-N-AMPE,
00050000-101C8300,マリオvs.ドンキーコング2 ミニミニ大行進！,,
00050000-101C8400,Mario vs. Donkey Kong 2: March of the Minis,WUP-N-DAUE,
00050000-101C8500,Mario vs. Donkey Kong 2: March of the Minis,WUP-N-DAUP,
00050000-101C8600,あつめて！カービィ,WUP-N-DAVJ,
00050000-101C8700,Kirby Mass Attack,WUP-N-DAVE,
00050000-101C8800,Kirby Mass Attack,WUP-N-DAVP,
00050000-101C8900,妖怪ウォッチダンス JUST DANCE スペシャルバージョン,WUP-P-AVAJ,
00050000-101C8A00,Aperion Cyberstorm,WUP-P-ACYP,
00050000-101C8B00,WICKED MONSTERS BLAST! HD PLUS,WUP-P-AWMP,
00050000-101C8D00,Monster High New Ghoul in School,WUP-N-BMSE,
00050000-101C8E00,Drop It: Block Paradise!,WUP-P-ADTP,
00050000-101C9300,The Legend of Zelda Breath of the Wild,WUP-N-ALZJ,breath_of_the_wild
00050000-101C9400,The Legend of Zelda Breath of the Wild,WUP-N-ALZE,breath_of_the_wild
00050000-101C9500,The Legend of Zelda Breath of the Wild,WUP-N-ALZP,breath_of_the_wild
00050000-101C9600,Mighty No. 9,WUP-N-AMQE,
00050000-101C9800,千年家族,,
00050000-101C9900,川のぬし釣り3＆4,WUP-N-PDDJ,
00050000-101C9A00,Don't Starve: Giant Edition,WUP-P-ADAP,
00050000-101C9B00,The Binding of Isaac: Rebirth,WUP-P-BRXP,
00050000-101CA000,1001 Spikes,WUP-P-WM9P,
00050000-101CA100,Bigley's Revenge,WUP-N-AT3E,
00050000-101CA200,Lucentek - Activate,WUP-N-ALUE,
00050000-101CA300,Neon Battle,WUP-N-ANLE,
00050000-101CA600,Year Walk,WUP-N-APNE,
00050000-101CA700,PONCHO,WUP-P-BP4P,
00050000-101CA800,Mutant Mudds Super Challenge,WUP-P-AMUP,
00050000-101CA900,Monster High New Ghoul in School,WUP-P-BMSP,
00050000-101CAA00,マッドアタック!マックスVS泥々星人,WUP-N-WMMJ,
00050000-101CAF00,Drill Dozer,WUP-N-PDEP,
00050000-101CB000,Drill Dozer,WUP-N-PDEE,
00050000-101CB100,Game & Watch Gallery Advance,WUP-N-PDFP,
00050000-101CB200,Game & Watch Gallery 4,WUP-N-PDFE,
00050000-101CB300,ゲームボーイギャラリー4,WUP-N-PDFJ,
00050000-101CB400,forma.8 Event Preview,,
00050000-101CB500,(Event Preview) Freedom Planet,,
00050000-101CB600,Event Preview Version Lovely P,,
00050000-101CB700,Mutant Mudds Super Challenge (Event Preview),,
00050000-101CB900,(Event Preview) Runbow,,
00050000-101CBA00,(Event Preview) Soul Axiom,,
00050000-101CBB00,(Event Preview) Typoman,,
00050000-101CBC00,forma.8,WUP-P-BF8P,
00050000-101CBD00,The Bridge,WUP-P-ABCP,
00050000-101CBE00,Extreme Exorcism (Event Preview Version),,
00050000-101CBF00,RIVE Event Preview,,
00050000-101CC000,PONCHO,WUP-N-BP4E,
00050000-101CC100,スクリューブレイカー 轟振どりるれろ,WUP-N-PDEJ,
00050000-101CC200,ポケモンレンジャー,WUP-N-DAWJ,
00050000-101CC300,Pokémon Ranger,WUP-N-DAWE,
00050000-101CC400,Pokémon Ranger,WUP-N-DAWP,
